path,domain,task,steps
/home/junho/data/dataset/coin/videos/120/EiT_WKOrf_8.mp4,1,120,"['245', '246', '247', '248', '245', '246', '247', '248', '249']"
/home/junho/data/dataset/coin/videos/128/VBIX9uFqcUg.mp4,4,128,"['75', '76', '77', '77']"
/home/junho/data/dataset/coin/videos/77/lswE5ubw9G4.mp4,5,77,"['398', '400', '398', '400', '400', '398', '400']"
/home/junho/data/dataset/coin/videos/160/M047HWERg74.mp4,10,160,"['167', '168', '169', '167', '168', '169', '167', '168', '169', '167', '168', '169', '167', '168', '169', '167', '168', '169']"
/home/junho/data/dataset/coin/videos/63/-H6mDMU9uWs.mp4,6,63,"['83', '84', '85', '84']"
/home/junho/data/dataset/coin/videos/124/knXb4WsUhh0.mp4,3,124,"['482', '483', '482', '483', '482', '483']"
/home/junho/data/dataset/coin/videos/146/0uYzM9cwNas.mp4,4,146,"['369', '371', '372']"
/home/junho/data/dataset/coin/videos/170/dr8nX-Wz1Hs.mp4,3,170,"['430', '431', '432', '433']"
/home/junho/data/dataset/coin/videos/47/uPK7aUOvJyE.mp4,6,47,"['305', '304', '306']"
/home/junho/data/dataset/coin/videos/157/4yIjDmItHyI.mp4,5,157,"['501', '502', '503', '502']"
/home/junho/data/dataset/coin/videos/73/VRHYMpWHm80.mp4,5,73,"['97', '98', '100', '98']"
/home/junho/data/dataset/coin/videos/67/9VdIEN7D1zc.mp4,4,67,"['357', '357', '359']"
/home/junho/data/dataset/coin/videos/0/xXCOCe4oOh4.mp4,6,0,"['66', '68', '65']"
/home/junho/data/dataset/coin/videos/52/3A2a-92_GlY.mp4,2,52,"['381', '383']"
/home/junho/data/dataset/coin/videos/112/0nx-6_EaADA.mp4,0,112,"['449', '451', '453', '449', '451', '453']"
/home/junho/data/dataset/coin/videos/107/Fsjyh_WbuO4.mp4,11,107,"['297', '298']"
/home/junho/data/dataset/coin/videos/134/oHUO7bgO4qg.mp4,2,134,"['620', '622', '623']"
/home/junho/data/dataset/coin/videos/7/xaT4wdwnTtQ.mp4,1,7,"['115', '119']"
/home/junho/data/dataset/coin/videos/102/9DprVa2rPIk.mp4,3,102,"['757', '758', '759', '759']"
/home/junho/data/dataset/coin/videos/8/hz-q9z0c8D8.mp4,0,8,"['678', '679']"
/home/junho/data/dataset/coin/videos/70/t4zqtc3rMn4.mp4,1,70,"['738', '739', '737', '739']"
/home/junho/data/dataset/coin/videos/102/kS2FVp4chjU.mp4,3,102,"['757', '759', '756', '757', '759', '757', '756', '757']"
/home/junho/data/dataset/coin/videos/150/ri_fMjmdMbQ.mp4,8,150,"['11', '14', '15']"
/home/junho/data/dataset/coin/videos/123/VRid2IyacC8.mp4,3,123,"['732', '732', '732', '733', '734']"
/home/junho/data/dataset/coin/videos/159/yTpgGkiKmC0.mp4,7,159,"['389', '390', '391']"
/home/junho/data/dataset/coin/videos/84/bcy9heYFPtU.mp4,8,84,"['680', '680', '681', '681', '683']"
/home/junho/data/dataset/coin/videos/25/6XWJdB30n3Y.mp4,11,25,"['46', '47', '49']"
/home/junho/data/dataset/coin/videos/125/KIKeNgjhV6E.mp4,3,125,"['648', '650']"
/home/junho/data/dataset/coin/videos/157/ssYFbAR_874.mp4,5,157,"['501', '502', '502', '503']"
/home/junho/data/dataset/coin/videos/81/JMFO7Sb5dRA.mp4,2,81,"['52', '51']"
/home/junho/data/dataset/coin/videos/117/iow_bWM3LLo.mp4,2,117,"['243', '244']"
/home/junho/data/dataset/coin/videos/29/nEvpvV7gAYg.mp4,10,29,"['257', '258']"
/home/junho/data/dataset/coin/videos/69/dJfkwIIQ-sA.mp4,4,69,"['332', '333', '334']"
/home/junho/data/dataset/coin/videos/152/yurFSfHFi3c.mp4,4,152,"['93', '94', '95']"
/home/junho/data/dataset/coin/videos/109/4ufBW5Cfpgw.mp4,2,109,"['239', '240', '241', '242']"
/home/junho/data/dataset/coin/videos/33/e4acnwBoOAc.mp4,7,33,"['637', '638']"
/home/junho/data/dataset/coin/videos/86/T4mF7msfnss.mp4,8,86,"['62', '63', '64', '63']"
/home/junho/data/dataset/coin/videos/35/UCgkFO-TZis.mp4,2,35,"['345', '347', '345', '347', '345', '346', '347']"
/home/junho/data/dataset/coin/videos/129/DpBfdHp2rAo.mp4,1,129,"['573', '578']"
/home/junho/data/dataset/coin/videos/88/RTpWbcTvEPM.mp4,9,88,"['484', '485']"
/home/junho/data/dataset/coin/videos/33/2jNFCMVe-B8.mp4,7,33,"['637', '638']"
/home/junho/data/dataset/coin/videos/4/vYyfNz0ppCM.mp4,5,4,"['614', '614', '613']"
/home/junho/data/dataset/coin/videos/124/Gx0R10eAsA0.mp4,3,124,"['482', '483']"
/home/junho/data/dataset/coin/videos/173/BebrcW-A5YI.mp4,6,173,"['280', '279']"
/home/junho/data/dataset/coin/videos/87/fMN22KFQbtM.mp4,8,87,"['764', '765', '764', '766']"
/home/junho/data/dataset/coin/videos/128/Vfkj4EzYQuE.mp4,4,128,"['75', '76', '77', '78']"
/home/junho/data/dataset/coin/videos/99/bZJZsfLKIRc.mp4,8,99,"['188', '190']"
/home/junho/data/dataset/coin/videos/83/FifqbwtzMko.mp4,9,83,"['204', '205', '205', '206', '206']"
/home/junho/data/dataset/coin/videos/128/05rvztDfHlk.mp4,4,128,"['75', '76', '77', '78', '78']"
/home/junho/data/dataset/coin/videos/98/qttWtrCQ6sU.mp4,11,98,"['124', '125', '126', '127']"
/home/junho/data/dataset/coin/videos/53/77ul-cL1FwA.mp4,9,53,"['552', '553', '558']"
/home/junho/data/dataset/coin/videos/168/1JPSh3ZQPsQ.mp4,9,168,"['217', '218', '219', '219', '220']"
/home/junho/data/dataset/coin/videos/166/tWrrvvZ3Me0.mp4,0,166,"['229', '230', '231']"
/home/junho/data/dataset/coin/videos/7/YMO2xhM6z3Q.mp4,1,7,"['115', '119']"
/home/junho/data/dataset/coin/videos/104/QcFg-h2weIU.mp4,3,104,"['91', '92']"
/home/junho/data/dataset/coin/videos/49/zOUVSXdPZFw.mp4,8,49,"['157', '158', '157', '158', '157', '158', '159', '160']"
/home/junho/data/dataset/coin/videos/110/KQdnN-72jQo.mp4,1,110,"['689', '690', '691', '689', '690', '691', '690']"
/home/junho/data/dataset/coin/videos/156/Zk07nWdGAFA.mp4,7,156,"['579', '582', '584']"
/home/junho/data/dataset/coin/videos/98/wmrvlxRIVM8.mp4,11,98,"['124', '125', '126']"
/home/junho/data/dataset/coin/videos/163/Fy042phZLRg.mp4,4,163,"['519', '520', '521']"
/home/junho/data/dataset/coin/videos/10/x6F7-Dp7pNU.mp4,9,10,"['549', '551']"
/home/junho/data/dataset/coin/videos/13/Y9u-zmH6yz0.mp4,1,13,"['259', '261']"
/home/junho/data/dataset/coin/videos/35/R9ksdlZUp7Y.mp4,2,35,"['345', '346', '345', '346', '347']"
/home/junho/data/dataset/coin/videos/79/NgcQmMmjq70.mp4,9,79,"['23', '24', '22', '23', '24']"
/home/junho/data/dataset/coin/videos/151/_wtudnLb1Qo.mp4,6,151,"['422', '423', '423', '424']"
/home/junho/data/dataset/coin/videos/84/mRvRq6KxoSQ.mp4,8,84,"['680', '681', '683']"
/home/junho/data/dataset/coin/videos/32/Q-UgQDoFyvw.mp4,7,32,"['605', '606', '603', '607']"
/home/junho/data/dataset/coin/videos/146/zxVEnQ0edlA.mp4,4,146,"['369', '370', '371', '372']"
/home/junho/data/dataset/coin/videos/168/z7DSvwAJRsk.mp4,9,168,"['217', '217', '218', '219', '220', '220']"
/home/junho/data/dataset/coin/videos/150/uV34H-UOdFs.mp4,8,150,"['12', '11', '14', '15']"
/home/junho/data/dataset/coin/videos/128/Et7F_jbtEgs.mp4,4,128,"['76', '77', '76', '77', '76']"
/home/junho/data/dataset/coin/videos/41/KOSEqO_vw_g.mp4,4,41,"['587', '585', '587']"
/home/junho/data/dataset/coin/videos/25/kFKlX9MWQcA.mp4,11,25,"['47', '49']"
/home/junho/data/dataset/coin/videos/64/od9jV_FZ9WY.mp4,9,64,"['498', '499', '500']"
/home/junho/data/dataset/coin/videos/28/wtKrVl1uJ48.mp4,9,28,"['18', '19', '19', '21']"
/home/junho/data/dataset/coin/videos/158/uPajf9mFDqE.mp4,1,158,"['283', '284', '284']"
/home/junho/data/dataset/coin/videos/89/tmPiqK9jm7Y.mp4,9,89,"['38', '39', '40']"
/home/junho/data/dataset/coin/videos/58/_uH0q0yl-hA.mp4,3,58,"['120', '121', '122', '123']"
/home/junho/data/dataset/coin/videos/143/0NsFkLReGQw.mp4,1,143,"['7', '10']"
/home/junho/data/dataset/coin/videos/111/pfAhHZQpenM.mp4,0,111,"['624', '625', '626', '627']"
/home/junho/data/dataset/coin/videos/57/jGl_VJgHg3k.mp4,1,57,"['41', '45']"
/home/junho/data/dataset/coin/videos/134/VH1VEpCvW9U.mp4,2,134,"['621', '622']"
/home/junho/data/dataset/coin/videos/33/pa4TcQ2uPyw.mp4,7,33,"['638', '639']"
/home/junho/data/dataset/coin/videos/49/PxKkmC2x1W8.mp4,8,49,"['159', '160', '157', '158', '157', '158', '157', '158', '157', '158', '157', '158', '159', '160']"
/home/junho/data/dataset/coin/videos/13/Aw11FW-VU8s.mp4,1,13,"['259', '259', '260', '260', '263']"
/home/junho/data/dataset/coin/videos/44/uOY8JRRzkkA.mp4,11,44,"['408', '409']"
/home/junho/data/dataset/coin/videos/89/zJepn8t5qdU.mp4,9,89,"['38', '39', '40']"
/home/junho/data/dataset/coin/videos/92/fbjRwyluVJM.mp4,9,92,"['25', '26', '28']"
/home/junho/data/dataset/coin/videos/94/boZSGSAPFrw.mp4,6,94,"['384', '386', '387']"
/home/junho/data/dataset/coin/videos/128/3aluTP6IG4A.mp4,4,128,"['75', '76', '77']"
/home/junho/data/dataset/coin/videos/161/9ptEA_bAl74.mp4,1,161,"['567', '568']"
/home/junho/data/dataset/coin/videos/54/z8XDtF-sxoo.mp4,1,54,"['402', '403', '405']"
/home/junho/data/dataset/coin/videos/129/yGs5LCNNmmM.mp4,1,129,"['573', '578', '573', '578']"
/home/junho/data/dataset/coin/videos/28/RW1vEAmdGJ8.mp4,9,28,"['16', '17', '17', '19']"
/home/junho/data/dataset/coin/videos/80/G-hps9aQ2qA.mp4,6,80,"['322', '321', '323']"
/home/junho/data/dataset/coin/videos/15/RFNm-6R3dS8.mp4,3,15,"['80', '81', '81', '82']"
/home/junho/data/dataset/coin/videos/26/h8Z-SgXRqCY.mp4,11,26,"['528', '529', '530']"
/home/junho/data/dataset/coin/videos/129/VNdTzQzthRE.mp4,1,129,"['573', '578']"
/home/junho/data/dataset/coin/videos/133/LAquoawV_rY.mp4,5,133,"['416', '417', '417', '416', '419', '419']"
/home/junho/data/dataset/coin/videos/93/1VNrofIax-E.mp4,9,93,"['522', '524', '526']"
/home/junho/data/dataset/coin/videos/20/0TSJKrR8W4w.mp4,11,20,"['207', '208']"
/home/junho/data/dataset/coin/videos/106/S0CPA1fCWYY.mp4,3,106,"['740', '742']"
/home/junho/data/dataset/coin/videos/128/4Jwn1g5tM2M.mp4,4,128,"['75', '76', '77', '78']"
/home/junho/data/dataset/coin/videos/77/sRs46CLNHRY.mp4,5,77,"['400', '398', '400']"
/home/junho/data/dataset/coin/videos/24/985A7dA1HOc.mp4,11,24,"['299', '300', '303', '303']"
/home/junho/data/dataset/coin/videos/28/wyO-BoHlTvU.mp4,9,28,"['18', '19', '21']"
/home/junho/data/dataset/coin/videos/19/4VoPgE00TRk.mp4,4,19,"['538', '539']"
/home/junho/data/dataset/coin/videos/146/dnyjVIHyli0.mp4,4,146,"['369', '370', '371', '372']"
/home/junho/data/dataset/coin/videos/158/rvjaGQBlhPU.mp4,1,158,"['283', '284', '283', '284', '284']"
/home/junho/data/dataset/coin/videos/121/gu6sBGHLYjw.mp4,11,121,"['138', '139', '140']"
/home/junho/data/dataset/coin/videos/7/G1rD8ShIBew.mp4,1,7,"['116', '117']"
/home/junho/data/dataset/coin/videos/158/z_1yL8bXQ1A.mp4,1,158,"['283', '284', '283', '284']"
/home/junho/data/dataset/coin/videos/138/jlPk9delXo4.mp4,4,138,"['505', '506', '507', '507', '508']"
/home/junho/data/dataset/coin/videos/164/ZZBJ2JL9FhI.mp4,0,164,"['660', '662']"
/home/junho/data/dataset/coin/videos/73/4Aq22QtK_Pw.mp4,5,73,"['98', '99', '99', '99']"
/home/junho/data/dataset/coin/videos/21/f6l7WpUHUsM.mp4,11,21,"['594', '593', '594', '596', '596']"
/home/junho/data/dataset/coin/videos/88/1oEdJgcdTLw.mp4,9,88,"['484', '484', '484', '485', '486']"
/home/junho/data/dataset/coin/videos/15/4aL8uEBYlaM.mp4,3,15,"['80', '81', '82']"
/home/junho/data/dataset/coin/videos/86/1gKgPR3wZso.mp4,8,86,"['62', '63']"
/home/junho/data/dataset/coin/videos/141/V_BwPfCh1Z0.mp4,3,141,"['532', '533', '534']"
/home/junho/data/dataset/coin/videos/133/6aDdGHS5qRg.mp4,5,133,"['416', '417']"
/home/junho/data/dataset/coin/videos/108/0LMXX25ALlE.mp4,2,108,"['535', '536', '537', '535', '536', '535', '536', '537']"
/home/junho/data/dataset/coin/videos/70/pJIPZt_pKZY.mp4,1,70,"['737', '739']"
/home/junho/data/dataset/coin/videos/0/xYQNA95DjW8.mp4,6,0,"['66', '68']"
/home/junho/data/dataset/coin/videos/1/DyQBup4HPVs.mp4,6,1,"['460', '461', '462', '463', '464']"
/home/junho/data/dataset/coin/videos/165/FmDCrbSHA5Q.mp4,6,165,"['670', '671', '672']"
/home/junho/data/dataset/coin/videos/92/EhH9lMukcJ8.mp4,9,92,"['25', '26']"
/home/junho/data/dataset/coin/videos/84/3W_V17Qewn4.mp4,8,84,"['680', '681', '682', '681', '680', '681', '680', '683']"
/home/junho/data/dataset/coin/videos/143/I86pDAzXVl8.mp4,1,143,"['7', '8', '7']"
/home/junho/data/dataset/coin/videos/144/R9zydIrq9Rg.mp4,4,144,"['182', '183', '184', '185']"
/home/junho/data/dataset/coin/videos/125/zxtpAS1Y36c.mp4,3,125,"['648', '650']"
/home/junho/data/dataset/coin/videos/0/DGYvzn6-EAE.mp4,6,0,"['66', '67', '68']"
/home/junho/data/dataset/coin/videos/23/8yILVrT9Jns.mp4,9,23,"['705', '706', '705', '706', '708']"
/home/junho/data/dataset/coin/videos/150/PLFkADTlopQ.mp4,8,150,"['11', '11', '14', '15']"
/home/junho/data/dataset/coin/videos/153/QakbOSMJ0AA.mp4,0,153,"['700', '702', '703']"
/home/junho/data/dataset/coin/videos/37/tRHl6qtMEo4.mp4,7,37,"['328', '328', '328', '329', '330']"
/home/junho/data/dataset/coin/videos/10/oN_SjQXNGNs.mp4,9,10,"['548', '548', '549', '551']"
/home/junho/data/dataset/coin/videos/85/4JuKffIge6w.mp4,9,85,"['2', '1', '3']"
/home/junho/data/dataset/coin/videos/136/vKn8gAhIfCc.mp4,5,136,"['632', '634', '635', '636']"
/home/junho/data/dataset/coin/videos/92/4inigGJKRvU.mp4,9,92,"['25', '29']"
/home/junho/data/dataset/coin/videos/124/fQ_ipOq1Izg.mp4,3,124,"['482', '482', '482', '483']"
/home/junho/data/dataset/coin/videos/138/bYobHMkjBIk.mp4,4,138,"['505', '505', '506', '507', '507', '508', '508']"
/home/junho/data/dataset/coin/videos/69/LSwoQdEQ0co.mp4,4,69,"['333', '332', '335', '334', '335', '334']"
/home/junho/data/dataset/coin/videos/174/4wiKoEAYh-4.mp4,0,174,"['730', '731']"
/home/junho/data/dataset/coin/videos/163/IK-0-dFzV3E.mp4,4,163,"['519', '520', '521']"
/home/junho/data/dataset/coin/videos/79/oSd0keSj2W8.mp4,9,79,"['23', '24', '24', '24', '24']"
/home/junho/data/dataset/coin/videos/54/TroTzPeVEG4.mp4,1,54,"['401', '406']"
/home/junho/data/dataset/coin/videos/118/bnQJ2q36d2E.mp4,6,118,"['289', '290', '291']"
/home/junho/data/dataset/coin/videos/169/OIJxoN-i2zc.mp4,4,169,"['200', '202', '198', '199', '200', '201', '202']"
/home/junho/data/dataset/coin/videos/42/ix0xu_c3cQc.mp4,11,42,"['516', '517', '516', '518']"
/home/junho/data/dataset/coin/videos/35/rm66zRoN5tE.mp4,2,35,"['346', '347', '347']"
/home/junho/data/dataset/coin/videos/160/ZQG053T3fQ0.mp4,10,160,"['168', '169', '168', '169']"
/home/junho/data/dataset/coin/videos/43/fwijEq90zzE.mp4,2,43,"['441', '443', '446', '447', '446', '447', '446', '447', '443', '446', '447']"
/home/junho/data/dataset/coin/videos/138/uNgV_eNtiLM.mp4,4,138,"['507', '508']"
/home/junho/data/dataset/coin/videos/128/jokMXZF5MZg.mp4,4,128,"['75', '76', '77', '78']"
/home/junho/data/dataset/coin/videos/0/wx_pyGbfTd8.mp4,6,0,"['67', '68']"
/home/junho/data/dataset/coin/videos/137/CTPP9rfd5DU.mp4,4,137,"['392', '393', '395', '396', '397']"
/home/junho/data/dataset/coin/videos/16/ZrXU1DVeOqo.mp4,1,16,"['233', '236', '236']"
/home/junho/data/dataset/coin/videos/95/_baOs_bMoe0.mp4,8,95,"['101', '104']"
/home/junho/data/dataset/coin/videos/50/ZHqk-ySoUXo.mp4,8,50,"['294', '295', '296']"
/home/junho/data/dataset/coin/videos/54/ennV0BVFZVw.mp4,1,54,"['403', '405']"
/home/junho/data/dataset/coin/videos/115/bsUqSSz5A0Q.mp4,2,115,"['176', '178', '176', '178']"
/home/junho/data/dataset/coin/videos/159/XeVQZdNJmrE.mp4,7,159,"['389', '390']"
/home/junho/data/dataset/coin/videos/106/HTuWjX5j5-Q.mp4,3,106,"['742', '740', '742']"
/home/junho/data/dataset/coin/videos/89/p9qFAZIzL08.mp4,9,89,"['38', '39', '40']"
/home/junho/data/dataset/coin/videos/133/-i1HsfVBNYQ.mp4,5,133,"['416', '417', '419', '420']"
/home/junho/data/dataset/coin/videos/133/wg4dKFlmdB0.mp4,5,133,"['416', '417', '417', '419', '420']"
/home/junho/data/dataset/coin/videos/18/lWx0mLVrxSg.mp4,4,18,"['608', '609', '610', '611']"
/home/junho/data/dataset/coin/videos/165/2tjsl3AbISk.mp4,6,165,"['670', '671', '670', '671', '672']"
/home/junho/data/dataset/coin/videos/113/YyplASiDgYo.mp4,2,113,"['143', '144', '145', '147', '146', '147']"
/home/junho/data/dataset/coin/videos/175/GgcdAjaI1fI.mp4,0,175,"['511', '509']"
/home/junho/data/dataset/coin/videos/4/5FH9cGFPWZw.mp4,5,4,"['612', '613']"
/home/junho/data/dataset/coin/videos/58/Vjjd-SxeTNQ.mp4,3,58,"['120', '122', '123']"
/home/junho/data/dataset/coin/videos/179/dH_gpSfaA6E.mp4,6,179,"['30', '31', '32', '33']"
/home/junho/data/dataset/coin/videos/129/BcDQJynATUk.mp4,1,129,"['573', '578']"
/home/junho/data/dataset/coin/videos/66/EKURr4RpGAQ.mp4,1,66,"['336', '337']"
/home/junho/data/dataset/coin/videos/40/ZEukuiJGCVo.mp4,0,40,"['718', '719']"
/home/junho/data/dataset/coin/videos/128/4rJukjdl4iw.mp4,4,128,"['76', '77', '77', '77']"
/home/junho/data/dataset/coin/videos/74/1gqP6xFIwbI.mp4,5,74,"['760', '761', '762', '763']"
/home/junho/data/dataset/coin/videos/83/A59eadrMTCo.mp4,9,83,"['203', '206']"
/home/junho/data/dataset/coin/videos/136/HA0cqpQk77k.mp4,5,136,"['635', '636']"
/home/junho/data/dataset/coin/videos/168/B8IcZLLZ5RE.mp4,9,168,"['217', '219', '220']"
/home/junho/data/dataset/coin/videos/57/p0vhggqoBsc.mp4,1,57,"['42', '43', '44']"
/home/junho/data/dataset/coin/videos/174/soW7Zlu0UqY.mp4,0,174,"['731', '730']"
/home/junho/data/dataset/coin/videos/53/XHY8vFLRC7Y.mp4,9,53,"['552', '553', '554', '554', '555', '556', '558']"
/home/junho/data/dataset/coin/videos/158/O20YRus0d68.mp4,1,158,"['283', '284']"
/home/junho/data/dataset/coin/videos/3/5dOrPifxbzQ.mp4,5,3,"['440', '434', '440', '438', '437']"
/home/junho/data/dataset/coin/videos/154/wnw7wuiB14o.mp4,10,154,"['652', '651', '651', '652', '653', '651', '652', '653', '653', '651', '653', '651', '653']"
/home/junho/data/dataset/coin/videos/47/olVp67R4sLo.mp4,6,47,"['304', '304', '306']"
/home/junho/data/dataset/coin/videos/22/Owd_oG71OGg.mp4,9,22,"['107', '107', '105', '106']"
/home/junho/data/dataset/coin/videos/133/EDg3g7jsneM.mp4,5,133,"['416', '417', '420', '419', '419', '420']"
/home/junho/data/dataset/coin/videos/130/x3ZAVVThYC4.mp4,4,130,"['720', '721']"
/home/junho/data/dataset/coin/videos/120/Ak_aWGA9qZM.mp4,1,120,"['245', '246']"
/home/junho/data/dataset/coin/videos/62/9_9gu_7Tz8A.mp4,6,62,"['426', '428']"
/home/junho/data/dataset/coin/videos/38/lvtWu5fxKmc.mp4,10,38,"['776', '777', '778', '776', '777', '778', '776', '777', '778']"
/home/junho/data/dataset/coin/videos/77/_3Rvl6pU48A.mp4,5,77,"['398', '400', '400']"
/home/junho/data/dataset/coin/videos/102/Fh7g3rFzrZY.mp4,3,102,"['757', '757', '757', '756', '758', '757']"
/home/junho/data/dataset/coin/videos/147/ubC-1DXt7TQ.mp4,5,147,"['132', '131', '132', '132']"
/home/junho/data/dataset/coin/videos/93/Qz6DUAZ-Kk8.mp4,9,93,"['522', '524', '526', '524', '525']"
/home/junho/data/dataset/coin/videos/91/xDclKVKd308.mp4,8,91,"['264', '265', '266', '266', '265']"
/home/junho/data/dataset/coin/videos/0/e8efqO-H4O4.mp4,6,0,"['68', '67']"
/home/junho/data/dataset/coin/videos/54/j1jF4iegy2A.mp4,1,54,"['401', '402']"
/home/junho/data/dataset/coin/videos/158/4zdVwJ2rYKQ.mp4,1,158,"['284', '285']"
/home/junho/data/dataset/coin/videos/90/Op6RluvPdic.mp4,3,90,"['655', '656', '657', '656']"
/home/junho/data/dataset/coin/videos/83/pwQAq7u-9WE.mp4,9,83,"['203', '206']"
/home/junho/data/dataset/coin/videos/4/zZq5K451OB8.mp4,5,4,"['612', '614', '613']"
/home/junho/data/dataset/coin/videos/88/vPQ5qGTb6Qw.mp4,9,88,"['484', '485', '486']"
/home/junho/data/dataset/coin/videos/61/UugQ5wU6f2A.mp4,0,61,"['673', '674', '675']"
/home/junho/data/dataset/coin/videos/101/x9JRqocmm24.mp4,3,101,"['744', '745', '746', '745', '746', '747', '748', '749', '750']"
/home/junho/data/dataset/coin/videos/160/4PMDDGoYxcQ.mp4,10,160,"['168', '169', '168', '169']"
/home/junho/data/dataset/coin/videos/94/8RT7K4cfK1c.mp4,6,94,"['384', '386', '387']"
/home/junho/data/dataset/coin/videos/140/rOwUSDa4PHo.mp4,4,140,"['696', '698']"
/home/junho/data/dataset/coin/videos/168/b8OOOCd6buQ.mp4,9,168,"['217', '218', '220']"
/home/junho/data/dataset/coin/videos/133/ovIBQp9IvRE.mp4,5,133,"['416', '419', '420']"
/home/junho/data/dataset/coin/videos/128/xlKA5JJBZJk.mp4,4,128,"['75', '76', '77', '78']"
/home/junho/data/dataset/coin/videos/15/4WpFBqYbnFo.mp4,3,15,"['80', '81', '82']"
/home/junho/data/dataset/coin/videos/112/MSaRyxlZJMw.mp4,0,112,"['453', '451', '453']"
/home/junho/data/dataset/coin/videos/63/_PoYvQTxaBk.mp4,6,63,"['83', '85']"
/home/junho/data/dataset/coin/videos/52/8-Gzr96yUjA.mp4,2,52,"['381', '383']"
/home/junho/data/dataset/coin/videos/18/IhFKbkWf8mc.mp4,4,18,"['608', '609', '609', '610', '610', '611']"
/home/junho/data/dataset/coin/videos/30/HtPwQcGhbj4.mp4,7,30,"['341', '342', '342']"
/home/junho/data/dataset/coin/videos/112/UD4WFi9kDa0.mp4,0,112,"['452', '449', '453']"
/home/junho/data/dataset/coin/videos/145/eiHWh2hSzQc.mp4,4,145,"['589', '590', '590', '591', '591', '592']"
/home/junho/data/dataset/coin/videos/150/CHrLuJtqFjA.mp4,8,150,"['11', '14', '15']"
/home/junho/data/dataset/coin/videos/127/GRAJHGJufb0.mp4,1,127,"['491', '492']"
/home/junho/data/dataset/coin/videos/123/PRH4CVFoPh8.mp4,3,123,"['732', '732', '733']"
/home/junho/data/dataset/coin/videos/153/56KQ-URhE_c.mp4,0,153,"['700', '700', '701', '702', '703', '704']"
/home/junho/data/dataset/coin/videos/91/ioSAkQB7fTc.mp4,8,91,"['264', '265', '264', '265']"
/home/junho/data/dataset/coin/videos/7/2pnbJ64zvME.mp4,1,7,"['116', '117']"
/home/junho/data/dataset/coin/videos/67/T1r364eTHy4.mp4,4,67,"['357', '358']"
/home/junho/data/dataset/coin/videos/137/m9yFrluYbFg.mp4,4,137,"['392', '393', '395', '396']"
/home/junho/data/dataset/coin/videos/129/f5gwEoO6Voc.mp4,1,129,"['573', '578']"
/home/junho/data/dataset/coin/videos/61/h9yDOGgP8Jk.mp4,0,61,"['673', '674', '675']"
/home/junho/data/dataset/coin/videos/104/LgmURqd9lRI.mp4,3,104,"['91', '92', '91', '92', '91', '92', '91', '92']"
